StationID,StationName,StateName
9320,Kandanur,TN
490,Kandavelli,MH
10252,Kandhar,MH
2792,Kandola,PB
4739,Kandola(bypass),PB
9244,Kandukuru Khammam Dist,TG
509,Kandukuru Prakasam Dist,AP
7401,Kaneyur,TN
9408,Kanganakulam,TN
1663,Kangayam,TN
2793,Kangra,HP
2794,kanhangad,KL
2439,Kanigiri,AP
7402,Kanipakam,AP
3647,Kanipakam Golden Temple,AP
2794,Kanjangad,KL
1005,Kanjikode,KL
929,Kanjirappally,KL
703,Kankavali,MH
785,Kankavli,TN
4741,Kanker,CT
8456,Kankeshwar,MH
1189,Kankipadu,AP
8945,Kankot,GJ
2795,Kankroli,RJ
7403,Kankumbi,KA
2796,Kannad,MH
2797,Kannavam,KL
9396,Kannirajapuram,TN
4742,Kannod(mp),MP
360,Kannoj,UP
2798,Kannur(cannanore),KL
324,Kanpur,UP
4743,Kansari,GJ
4744,Kansur(sirsi),KA
9783,Kantamal,OR
1667,Kanyakumari,TN
9803,Kapadwanj,GJ
1668,Kapasan,RJ
7405,Kapoli,KA
2800,Kapu,KA
4086,Kapulapalemjunction,AP
721,Karad,MH
1669,Karad Byepass,MH
8541,Karadka,KL
189,Karaikal,TN
1670,Karaikudi,TN
4746,Karajgaon,MH
4747,Karal,DL
355,Karamchedu,AP
7817,Karampudi,AP
5822,Karamsad,GJ
765,Karanja,MH
4748,Karanja Lad,MH
1196,Karatagi,KA
6144,Karauli,RJ
4749,Karebailu,KA
1671,Kareda,RJ
7406,Karepalya Ka Tn Border,TN
4750,Karera,MP
2801,Kargal,KA
8243,Kariapatti,TN
3722,Karimnagar,TG
9982,Karivellur,KL
5823,karjan,GJ
8463,Karjat,MH
1672,Karkala,KA
537,Karlapalem,AP
8371,Karmala,MH
5963,Karnal,HR
8384,Karnala,MH
7407,Karnataka Ap Border Molakalmur,KA
9142,Karoi,RJ
4754,Karoli,HR
6281,Karoti,RJ
4755,Kartarpur,PB
2356,Kartigi,
930,Karukachal,KL
1673,Karumattampatti,TN
931,Karunagapilly,KL
2804,Karungal,TN
10222,Karunya Nagar Coimbatore,TN
786,Karur,TN
4758,Karur Byepass,TN
2806,Karuvanchal,KL
1675,Karwar,KA
9538,Karyavattom,KL
832,Kasal,MH
1676,Kasargod,KL
4761,Kasegaon,MH
2808,Kashimira,MH
2225,kashipur,UT
10190,Kasrawad,MP
2810,Katapadi,KA
9597,Katar Gujarat,GJ
9555,Katargaon,MP
1678,Kateel,KA
4765,Katghora,CT
9550,Kathgodam UT,UT
31,Kathipudi,AP
9313,Kathlal,GJ
2809,Kathmandu,NP
3854,Kathua,JK
7409,Katil,KA
9842,Katingia,OR
4766,Katni,MP
10253,Katol,MH
1679,Katpadi,TN
438,Katra,JK
3795,Katra Drop,JK
480,Katrenikona,AP
2811,Katta,MH
7962,Kattankulathur,TN
4769,Kattapi,
932,Kattappana,KL
1019,kattappana (by pickup bus),KL
10054,Kattehaklu,KA
1680,Kattinamaki,TN
200,Kattumavadi,TN
1681,Kaup,KA
7410,Kavadi,KA
4770,Kavalakki,KA
24,Kavali,AP
115,Kavali (Bye Pass),AP
2376,Kavalkinar,TN
9643,Kavathe Mahankal,MH
7411,Kaveripakkam,TN
7412,Kavilpatti,TN
9447,Kaviti,AP
1682,Kavoor,KA
9654,Kavuru,AP
9548,Kavutaram,AP
4771,Kawardha,CT
1683,Kayalpattinam,TN
933,Kayamkulam,KL
9499,Kayamozhi,TN
9405,Kayatharu,TN
7413,Kayimane,KA
934,Kazhakoottam,KL
4775,Kazhugumalai,TN
8839,Kazipeta,TG
9330,Keela Eral,TN
2815,Keelakam,TN
1686,Keelakarai,TN
7891,Keelasevalpatti,TN
9727,Keeramangalam,TN
7414,Kekkanahalla Ka Tn Border,TN
4776,Kekri,RJ
9620,Kelwa Rajastan,RJ
9386,Kelwad,MH
4777,Kelwara,RJ
2573,Kempegowda Intl Airport,KA
4778,Kenchanuru,KA
4779,Kenchiya,RJ
3573,kendrapada,OR
4780,Kenjoor,KA
4781,Kenpura,RJ
4782,Kenwad,MH
9780,Keonjhar,OR
1690,Kera,MH
9843,Kerada(Odisha),OR
4783,Kerala Divine Centre,KL
2816,Kerala Potta,KL
7415,Keralapura,KA
4784,Kerara,
7416,Keri,GA
4785,Kerlapal,CT
3536,Kerur,KA
4786,Kerwadi,KA
9573,Kesanipalli,AP
4787,Kesargadde,KA
4788,Kesariya,BR
2817,Kesariyaji,RJ
4789,Kesavadasapuram,KL
1276,Kesavaram,AP
4790,Keshkal,CT
1692,Keshod,GJ
9695,Keshvala,GJ
4791,Kesinga,OR
4792,Keskal,CT
4793,Keslur,CT
9423,Keylong,HP
9749,Khad Khambhaliya,GJ
4794,Khadadhar,GJ
2818,Khadiya,GJ
4795,Khadki,MH
4796,Khagaria,BR
2438,Khajipeta,AP
2438,Khajipeta(Kadapa),AP
9374,Khajuraho,MP
6247,Khajuwala,RJ
5824,Khakhar,RJ
5825,KhakhBai,GJ
4797,Khalghat,MP
10281,Khalilabad,UP
2819,Khambha (GJ),GJ
1693,Khambhalia,GJ
5826,Khambhaliya,GJ
8946,Khambhda,GJ
6493,Khamera,RJ
139,Khamgoan,MH
64,Khammam,TG
2820,Khamnor,RJ
2821,Khanangad,KL
7417,Khanapur(Karnataka),KA
1696,Khandala,MH
142,Khandwa,MP
4800,Khandwa Bypass,MP
2822,Khanna,PB
4801,Khapoli,MH
9671,Kharchiya (Gujarat),GJ
9720,Kharedi,GJ
830,Kharepatan,MH
1697,Kharghar,MH
4803,Khargoan,MP
9143,Khari,UP
9823,Khariar,OR
9784,Khariar Road,OR
9307,Khariyan,HR
2824,Kharvada,MH
3548,Khatima,UT
4028,Khatraj,GJ
2825,Khatushyamji,RJ
5827,Khavadi,MH
1699,Khavdi,GJ
4804,Khawasa,MP
2281,Khed,MH
6541,Kheda,GJ
2826,Khedbrahma,GJ
4805,Kheralu,GJ
4806,Khervada,GJ
4009,Kherwara,RJ
4807,Khetadi(coper),
4808,Khetiya,MP
2827,Khicha,RJ
4809,Khimmat,GJ
9480,Khirkiya,MP
8947,Khirsara,GJ
11207,Khivsar,RJ
4811,Khiwara,RJ
4812,Khodiyar(moti),GJ
8948,Khombdi (Khombhdi),GJ
2828,Khopoli,MH
2829,Khud,RJ
4813,Khur,RJ
7418,Kibbanahalli Cr,KA
4814,Kidangoor,KL
9472,Kikariya,GJ
7419,Kikkeri,KA
2831,Kilakarai,TN
7420,Kilari,KA
4815,Kilepal,
9144,Killa Pardi,GJ
4816,Kim,KL
3613,Kinathukadavu,TN
1702,Kinnigoli,KA
10254,Kinwat,MH
4817,Kir Ki Chowki,RJ
426,Kiratpur,UP
9824,Kiriburu(Odisha),OR
4818,Kirimanjeshwara,KA
1705,Kishangadh,RJ
4819,Kishanganj,BR
4820,Kishangarh By Pass,RJ
7421,Kittur,KA
8949,Kobadi,GJ
10044,Kochi irport,KL
7422,Koda,TN
8115,Kodada,AP
7423,Kodaganahalli,KA
1013,Kodai Road,TN
1706,Kodaikanal,TN
5828,Kodaipul,UP
1017,kodakara,KL
4822,Kodali,KL
901,Kodamanchili,AP
2835,Kodamangalam,KL
7425,Kodangal,TG
1707,Koday,GJ
10175,Koderma,JH
7426,Kodikonda Ka Ap Border,AP
1708,Kodinar,GJ
7427,Kodlipet,KA
10131,Kodumur(Andhra Pradesh),AP
935,kodungakkur,KL
935,Kodungallur,KL
935,Kodungalore,KL
975,Koduvally,KL
8495,Kohima,NL
8465,Kokan Darshan - 1,MH
8477,Kokan Darshan - 2,MH
7428,Kokkada,KA
1710,Kokkarne,KA
1251,Kolad,MH
9729,Kolanka,AP
995,Kolapully(Shornur),KL
2837,Kolar,KA
7429,Kolar Gold Field,KA
5829,Kolaras,MP
1711,Kolathur,TN
9986,Kolayad,KL
3871,Kolenchery,KL
1289,Koleru,AP
673,Kolhapur,MH
3276,Kolhapur Byepass,DL
10290,Kolhar(Maharashtra),MH
2838,Kolidam,TN
9520,Kolimigundla,AP
163,Kolkata,WB
8869,Kolkata City Tour,WB
4825,Kolkata(easplanade),WB
547,Kolkata(Esplanade),WB
2332,Kolkata(IBT),WB
9670,kolki,GJ
936,Kollam,KL
10067,Kollangudi,TN
4826,Kollapur,MH
7430,Kollegala,KA
4827,Kollemcode,TN
3991,Kollipara,AP
4828,Kollur,AP
1713,Kollur (Mookambika),KA
3859,Kolluru Cross,TG
7431,Koloor,KA
8213,Komanapalli,AP
275,Komaragiri,AP
641,Komaragiri Patnam,AP
8171,Komaralingam,TN
8558,Komarapalayam,TN
2249,Komarolu,AP
4830,Kombai,TN
9574,Komitanenivaripalem,AP
889,Kommuru,AP
1716,Konaje,KA
3357,Konandur,KA
7900,Konanki,AP
7433,Konanur,TN
2840,Konapattu,TN
4831,Kondagaon,CT
7434,Kondalhally,KA
9345,Kondapuram,AP
10087,Kondapuram(Kavali),AP
7435,Kondasagara,
4087,Kondayeporu,AP
10270,Kondepi,AP
4832,Kondhali,MH
10025,Kondivare,MH
984,Kondotti,KL
1304,kondotty,KL
1717,Koney,KL
7436,Kongale,MH
4834,Koni,KA
8488,Konkan-costal Ganpatipule,MH
8489,Konkan-royal Sindhudurga,MH
1717,Konni,KL
3716,Konnur,KA
9988,Koodali,KL
10191,Kootampuli(Tuticorin),TN
2841,Koothanallur,TN
937,Koothattukulam,KL
1001,Koottanad(edapal road),KL
1018,Kopam Byepass,AP
4836,Kopargaon,MH
4838,Koperkhairane,MH
2842,Koppa,KA
7438,Koppa or kuppalli,KA
1719,Koppal,KA
2843,Koradacheri,TN
10192,Korampallam(Tuticorin),TN
4839,Koraput,OR
7439,Koratagere,KA
1008,Koratty,KL
9379,Korba,CT
7440,Korlahally,KA
136,Korukollu,AP
3643,Korutla,TG
5830,Kosamba,GJ
4841,Koshithal,RJ
9218,Kosta,AP
4842,Kot Kapura,PB
4843,Kota udupi Dist,KA
4030,Kota(Karnataka),KA
257,Kota(Rajastan),RJ
9549,Kotabommali,AP
9825,Kotagarh,OR
9414,Kotagiri,TN
4844,Kotda,GJ
4845,Kotda(jdr),GJ
5831,Kotdi,GJ
1724,Koteshwar,GJ
3295,Koteshwara,KA
4847,Kothacheruvu,AP
447,Kothagudem,TG
4089,Kothakaluva,AP
938,Kothamangalam,KL
9228,Kothanalloor,KL
70,Kothapeta,AP
1725,Kothara,GJ
8873,Kothavalasa,AP
1125,Kothuru,AP
4848,Kotkapura,PB
9785,Kotpad,OR
2847,Kotputali,RJ
9226,Kotralam Byepass,KL
4850,Kottagudem,TG
9321,Kottaiyur,TN
939,Kottakkal,KL
1726,Kottampatti,TN
1727,Kottapattinam,TN
8301,Kottara Chowki,KA
10062,Kottara(Karnataka),KA
3470,Kottara(Kerala),KL
940,Kottarakkara,KL
941,Kottayam,KL
7442,Kottigehar,KA
9075,Kottiyam,KL
488,Kotturu (Andhra Pradesh),AP
7444,Kotyadi,KL
4090,Kouvr Nlr,AP
8060,Kovai,TN
10050,Kovalam,KL
1728,Kovilpatti,TN
4855,Kovilpatti Byepass,TN
45,Kovvuru,AP
4091,Kovvuru Rjy,AP
534,Kovvuru Toll Gate,AP
2453,Kovvuru(Nellore Bypass),AP
10022,Kowad,MH
7445,Kowdally,TG
8852,Koyalakuntla,AP
2448,Koyilandi,KL
8424,Koynanagar,MH
408,Koyyalagudem,AP
408,Koyylagudem,AP
942,Kozhenchery,KL
912,Kozhikode,KL
8950,Krakach,GJ
3371,KREC,
881,Krishnagiri,TN
4866,Krishnan Kovil,TN
7722,Krishnapatnam,AP
7446,Krishnapura,KA
4867,Krishnapuram,TN
5832,Krsnanagar,DL
7709,Kruthivennu,AP
4868,Kuanriya,RJ
9869,Kuba,GJ
2856,Kuchaman,RJ
9675,Kuchipudi (Guntur Dist.),AP
3988,Kuchipudi (Krishna Dist.),AP
676,Kudal,MH
4869,Kudankulam,TN
1732,Kudithini,KA
7448,Kudlagi,KA
7449,Kudlasangama,KA
7451,Kuduregundi,KA
2858,Kuduremukha,KA
5833,Kudus,DL
4870,Kudush,KA
3641,Kudvali,MH
9314,Kujad,GJ
7452,Kukanoor,KA
4871,Kukavav,GJ
1733,Kukke Subramanya,KA
4872,Kukma,GJ
7452,Kuknur,KA
8133,Kulachel,TN
3391,Kulai,KA
1734,Kulasekaram,TN
5874,Kulasekarapattinam,TN
3537,Kulgeri Cross,KA
1735,Kulithalai,TN
1736,Kullu,HP
4875,Kulur-panambur,KA
1270,Kumadhavalli,AP
10039,Kumaradevam(W Godavari),AP
10011,Kumarapuram,KL
4876,Kumata,KA
1737,Kumbakonam,TN
1738,Kumbanad,KL
7454,Kumbarawada,MH
9145,Kumbhariya,GJ
1739,Kumbhashi,KA
3332,Kumbla,KL
4880,Kumble,MH
4881,Kumbrugodu,KA
9362,Kumhari,MP
944,Kumily,KL
7455,Kumli [sb Tekdi],KA
4092,Kummarigiri,AP
7456,Kumsi,KA
1044,Kumta,KA
10162,Kumta ByPass,KA
4883,Kunchawada,GJ
342,Kunda,UP
8951,Kundal,GJ
9845,Kundali,OR
3271,Kundamangalam,TN
9846,Kundamprevi,OR
1040,Kundapura,KA
4884,Kundara,KL
9844,Kundei,OR
8952,Kundheli,GJ
2859,Kundrakudi,TN
8740,Kundurpi,AP
2860,Kunigal,KA
1742,Kunjalu,KL
4885,Kunkuri,CT
972,Kunnamangalam,KL
981,Kunnamkulam,KL
4886,Kunnicode,KL
8577,Kunta - Bhadrachalam,AP
8738,Kunta - Markapuram,AP
9877,Kunvara,GJ
1743,Kunwariya,RJ
7457,Kuppalli,KA
1195,Kuppam,AP
4887,Kurabad,RJ
6137,Kuraj,RJ
9146,Kuranga,GJ
1744,Kuravilagad,KL
7458,Kurgodu,KA
8050,Kurichedu,AP
4888,Kurinchakkulam,
4889,Kurla,MH
57,Kurnool,AP
3610,Kurnool Byepass,AP
4890,Kurud,CT
8334,Kurugodu,KA
9331,Kurukku Salai,TN
4891,Kurukshetra,HR
9219,Kurumaddali,AP
2861,Kurumbur,TN
2862,Kuruppampady,KL
2433,kurupumthara,KL
921,Kuruvilangadu,KL
9532,Kushalgarh,RJ
1746,Kushalnagar,KA
4894,Kushinagar,UP
1747,Kushtagi,KA
3307,Kushtagi (Bye Pass),KA
4032,kustagi,KA
9664,Kusumbe,MH
9147,Kutana,HR
4895,Kuthanallore,TN
9588,Kuthar,HP
3320,Kuthattukulam,KL
1749,Kutiyana,GJ
4897,Kutiyana(bypass),GJ
3407,Kutta,KA
1750,Kuttanad,KL
4898,Kuttikanam,KL
1751,Kuttippuram,KL
8275,Kuttiyadi,KL
2864,Kutuparamba,KL
4899,Kuwadva,GJ
6562,Kuwariya,RJ
4900,Kuwkriya,CT
9730,Kuyyeru,AP
4901,Kuziparai,WB
1752,Lad Karanja,MH
11043,Ladnu,RJ
4903,Ladpura,RJ
2866,Lakhan Pur,UP
9579,Lakhimpur,UP
4907,Lakhnadoun,MP
4908,Lakhni,MH
7460,Lakkavally,KA
91,Lakkavaram(Razol),AP
4909,Lakkidi,KL
9544,Lakkireddypalli,AP
9873,Lakshettipet,TG
1753,Lakshmankudi,TN
10188,Lakshminarasupeta,AP
8330,Lakshmishwara,KA
4910,Lalbarra,MP
4911,Lalgadhchawani,
5834,Lalpur,UP
4912,Lamba,GJ
9619,Lambiya,RJ
9642,Landgewadi,MH
701,Lanja,MH
9826,Lanjigarh,OR
4913,Lanjoda,CT
455,Lankala Koderu,AP
7838,Lankapally,CT
8953,Lapaliya,GJ
9734,Lar,UP
9148,Lasur,MH
4915,Lathi,GJ
730,Latur,MH
4916,Laukaha,BR
4917,Lavala Fata,
4918,Lavasa,MH
9873,Laxetipet,TG
4920,Laxmangadh,GJ
2868,Laxmangarh,RJ
2869,Laxmeswar,KA
10047,Laxminagaram,TG
9847,Laxmipur,OR
8954,Layja Nana,GJ
4922,Lebad,MP
8512,Ledo,AS
4923,Leh,HP
8449,Lenyadri,MH
9688,Lilapur (Gujarat),GJ
8955,Liliya,GJ
4924,Limbadi Jalod,GJ
4011,Limbdi,GJ
8956,Limda,GJ
759,Limdi,GJ
9808,Limkheda,GJ
7463,Linganamakki,KA
10104,Lingapalem(AP),AP
9344,Lingasamudram,AP
1758,Lingsugur,KA
9707,Lodhika,GJ
10179,Loej,GJ
1240,Loha,MH
8374,Lohagad,MH
4926,Lohara,MH
6125,Loharu,HR
1759,Lokapur,KA
10221,Lolasur,KA
8532,Lolla,AP
7148,Lonar Phata,MH
691,Lonavala,MH
7465,Londa,KA
8957,Longadi,GJ
761,Loni,UP
8958,Lonwadi Phata,MH
2872,Losal,RJ
2873,Losing,SK
339,Lucknow,UP
4928,Lucknow (kesharbagh),UP
4929,Ludek,CT
1760,Ludhiana,PB
3288,Ludhiana Byepass,PB
9149,Lukhransar,RJ
4930,Lukwasa,MP
4931,Lunawada,GJ
4932,Lunawada By Pass,GJ
8959,Lunki,GJ
7466,M M Hills,KA
9249,M.Rediapatti,TN
2876,Maanamadurai,TN
4933,Maanvat,
1761,Mabukala,KA
315,Machavaram(E.G. Dist.),AP
8627,Machavaram Bridge,AP
1109,Macherla,AP
1188,Machilipatnam,AP
7151,Madakasira,AP
658,Madanapalli,AP
7467,Madapattu,TN
7468,Madapura,KA
1762,Madathukulam,TN
9744,Maddur(Karnataka),KA
487,Madduru,AP
679,Madgaon,MH
1763,Madhapar,GJ
9738,Madhaura,BR
4093,Madhavapatnam,AP
7470,Madhavaram,TN
7471,Madhavaram Ap Ka Border,TN
9324,Madhavgarh,MP
4936,Madhavpur(gad),GJ
9370,Madhepura,BR
8596,Madhira,TG
1764,Madhopur,PB
4937,Madhubani,BR
2879,Madhupur,JH
1765,Madikeri,KA
7950,Madivala,KA
8850,Madugapati,KA
1766,Madukkur,TN
9397,Madukulathur,TN
1016,Madurai,TN
3654,Madurai Bypass,TN
2881,Magaon,GA
722,Mahabaleshwar,MH
9560,Mahabaleshwar (Wia Phata),MH
8481,Mahabaleshwar-pratapgad-tapola,MH
4941,Mahableshwar Panchagani,MH
8595,Mahabubabad,TG
1234,Mahabubnagar,TG
2882,Mahad,MH
2883,Mahajan,RJ
4942,Mahalaxmi,MH
1767,Mahalingpur,KA
8597,Mahanandi,AP
4943,Mahbub Nagar,TG
1768,Mahe,PY
1769,Mahesana,GJ
9554,Maheshwar,MP
2476,Mahi,MH
3882,Mahi (Kerala),KL
233,Mahipalacheruvu,AP
8598,Mahol,HP
4944,Mahua,BR
9312,Mahudha,GJ
4945,Mahurgad,MH
1770,Mahuva,GJ
6462,Mahwa,RJ
4946,Maihar,MP
7474,Mailapur,TN
9735,Mairwa,BR
9389,Majalgaon,MH
4947,Majarsubha,
4948,Majera,TG
4949,Majevdi,GJ
4950,Makarana,RJ
4951,Makhiyala,GJ
9715,Makrani Sanosara,GJ
1771,Maksi,MP
8599,Makthal,TG
10180,Maktupur,GJ
7475,Makutta Ka Ke Border,KA
1772,Malad,MH
10034,Malakapalli,AP
4952,Malakoli,MH
9640,Malangaon,MH
4953,Malanjkhand,MP
7714,Malaparajagudem,
985,Malapuram,KL
9368,Malarampura,RJ
7477,Malavalli,KA
179,Malda,WB
8960,Maldabhadi,MH
1774,Malebennur,KA
249,Malegaon,MH
4954,Malegaon (dhulia),MH
4955,Malegaon (washim),MH
4956,Malegaon Bypass,MH
2495,Malegaon Nanded,MH
4957,Malgud,
4958,Malhargarh,MP
9921,Malipur,UP
4959,Maliya,GJ
9562,Maliyakarai,TN
4960,Malkangiri,OR
1253,Malkapur,MH
4961,Malkapur (buldhana),MH
4962,Malkapur Bypass,MH
76,Malkipuram,AP
4963,Mallappally,KL
1775,Mallapur,AP
4964,Mallapura,KL
4965,Mallapuram,TN
7478,Mallapuram B.s,KL
8600,Mallela,AP
7479,Malleshwara,KA
7480,Mallipatna,KA
4967,Mallipattanam,TN
9736,Malmaliya,BR
8961,Malpara,GJ
4968,Malpur,GJ
4969,Malpur By Pass,GJ
8962,Malsika,GJ
2888,Malvan,MH
89,Mamidikuduru,AP
4970,Mana Madurai,TN
7481,Managooli,
1777,Manali,PB
3677,Manali Drop,HP
4971,Manali Local Tour,HP
218,Manamelkudi,TN
3408,Manandwadi,KA
2892,Mananthavady,KL
7961,Manapad,TN
4973,Manarkkad,KL
4974,Manasa,MP
2893,Manavadar,KL
9649,Manavalakurichi,TN
1779,Manchakal,KA
10255,Manchar,MH
2894,Mancheri,KL
8572,Mancherial,TG
3827,Manchikeri,KA
4976,Manchkal(Shirva),KA
4977,Mandal,
9594,Mandal(Viramgam),GJ
8604,Mandalapalli,AP
8605,Mandamarri,TG
1249,Mandangad,MH
9528,Mandapalli,AP
1780,Mandapam,TN
9250,Mandapasalai,TN
308,Mandapeta,AP
4978,Mandar,RJ
4979,Mandarakuppam,TN
10271,Mandarmani,WB
1781,Mandarthi,KA
95,Mandavalli,AP
2895,Mandi,HP
8606,Mandikunta,AP
4981,Mandiya,UP
4982,Mandla,MP
9553,Mandleshwar,MP
6161,Mandoli,RJ
1783,Mandsaur,MP
6437,Mandva,MH
2896,Mandvada,GJ
1784,Mandvi,GJ
5836,Mandvi (Crossing Gdham),MH
6869,Mandwala,RJ
1224,Mandya,KA
2897,Manekvada,GJ
3712,Mangadasroad,MH
8042,Mangalagiri,AP
1086,Mangalagiri (Bye-Pass),AP
2447,Mangalapuram,KL
9150,Mangaliyawas,RJ
3333,Mangalore Byepass,KA
884,Mangaluru,KA
1786,Mangalwad,MH
6694,Mangalwar,RJ
10256,Mangalwedha,MH
1252,Mangaon,MH
8607,Mangapet,TG
9995,Mangapur,UP
2898,Manglana,RJ
4990,Mangliawas,RJ
2899,Mangrol,RJ
2900,Mangrul Pir,MH
1788,Mangvana,GJ
4992,Mani,GJ
4993,Mani Nagar,GJ
10127,Manikaran,HP
1206,Manipal,KA
9095,Manjari,KA
4994,Manjarpalke,KA
2901,Manjeri,KL
2451,Manjeshwaram,KL
9256,Manjhi,BR
1789,Manki,RJ
4995,Manki Mavinakatte,KA
1790,Mankuva,KL
2904,Manmad,MH
1791,Mannakalli,KA
2905,Mannar,KL
3561,Mannaraad,KL
4997,Mannargudi,TN
987,Mannarkad,KL
9526,Mannarpuram,TN
2906,Mannuthy,KL
4999,Manoor,KA
5001,Manpur,MP
2907,Mansa,PB
5002,Mansar,PB
5003,Mansor,
8749,Mantada,AP
2491,Mantha,KL
2435,Mantralaya,MH
3607,Mantralaya Package,AP
3604,Mantralayam,AP
9817,Manud,GJ
1101,Manuguru,TG
1794,Manur,TN
1163,Manvi,KA
8478,Manwath,MH
8963,Manwath Road,MH
8104,Mapsa,GA
677,Mapusa,MH
1797,Maravanthe,KA
3334,Maravoor,MH
1798,Marayur,KL
8103,Marcel,GA
1765,Marcera,KA
8608,Maredumilli,AP
7486,Margao Stand,GA
8341,Margherita,AS
2910,Margoa,GA
7487,Margodu,KA
8609,Marikal,TG
7488,Mariyammanahalli,KA
2236,Markapuram,AP
7839,Marlapadu,TG
7840,Marlapalem,AP
9443,Marotan,HP
465,Marteru,AP
1800,Marthandam,TN
542,Marturu,AP
5006,Maruthappapuram,TN
3559,Marvante,KA
8964,Mashiyala,GJ
1801,Maski,KA
5007,Masoor,KA
9367,Masrakh,BR
1802,Masthikatte,KA
7489,Masur,MH
2912,Mata Vaishno Devi Yatra,KL
1803,Matanomadh,GJ
1804,Mathal,HP
8387,Matheran,MH
374,Mathura,UP
1021,Mattancherry,KL
5010,Mattannur,KL
10161,Mattur(Karnataka),KA
508,Mau,UP
5012,Mauda,MH
5839,Maul,DL
9151,Maulasar,RJ
9764,Mavala,TG
1806,Mavinagundi,KA
7490,Mavinakatte,KA
1807,Mavli,RJ
2916,Mavungal,KL
8614,Mayaluru,AP
8868,Mayapur iskcon,WB
7493,Mayasandra,KA
186,Mayavaram,TN
186,Mayiladuthurai,TN
9389,Mazalgaon,MH
2917,Mcleod Ganj,HP
9527,Mecheri(Salem),TN
2917,Mecleod Ganj,HP
9471,Medabad City,GJ
8615,Medak,TG
4094,Medapadu,AP
8616,Medaram,TG
510,Medarametla,AP
9682,Medarametla By Pass,AP
5018,Medipally,TG
2919,Meenagadi,KL
9401,Meensurutty,TN
384,Meerut,UP
9827,Meghojholi,OR
5019,Meghpar,GJ
5020,Megnanapuram,TN
5021,Mehdipur Balaji,RJ
802,Mehkar,MH
2921,Mehsana,GJ
2922,Mehta Chowk,PB
9678,Mehunbare,MH
9407,Melacheval,TN
9406,Melapalayam,TN
1809,Mellur,TN
7495,Melmarvatur,TN
7496,Melukote,KA
5022,Menar,RJ
2923,Mendarda,GJ
5023,Merath,UP
1765,Mercara [madikeri],KA
6854,Merta,RJ
9696,Meta Khambhaliya,GJ
1812,Metpally,TG
1813,Mettupalayam,TN
1814,Mettur,TN
714,Mhow,MP
5024,Mhow Bypass,MP
1815,Mijar,KA
1816,Mimisal,TN
1096,Miraj,MH
7498,Miraj Ka Mh Border,MH
1817,Mirjan,KA
7926,Miryalguda,TG
8524,Miryalguda Bypass,TG
1818,Mithapur,GJ
2924,Modasa,GJ
5025,Modasa By Pass,GJ
5027,Modinagar,UP
1819,Moga,PB
3996,Mogalturu,AP
5028,Mohala,MH
9586,Mohammadi,UP
345,Mohan Nagar(UP),UP
5029,Mohankheda,UP
5030,Mohanur,TN
10257,Mohate Devi,MH
2925,Mokalsar,RJ
9152,Mokhadaka,GJ
8095,Mokshagundam,AP
10526,Molakala Cheruvu,AP
3715,Molakalmuru,KA
7500,Molem,GA
8618,Momhamdabad,AP
2930,MondayMarket,TN
8619,Monduru,AP
5032,Monipalli,KA
1024,Monipalli ,AP
3511,Monipally,KL
9867,Moniya,GJ
9153,Monpar,GJ
9864,Monpari Moti,GJ
9964,Monvel,GJ
1820,Moodbidri,KA
5034,Moodubelle,KA
1821,Mookambika,KA
923,Moonupeedika,KL
924,Moovattupuzha,KL
5036,Mopidevi,AP
2932,Moradabad,UP
8870,Morampudi Junction,AP
8343,Moran,AS
1822,Morbi,GJ
5037,Morbi (highway),GJ
254,Morena,MP
5038,Morga,
8965,Morjar,GJ
10204,Morshi (MH),MH
5039,Mortad,TG
9854,Morwada,GJ
9154,Mota Asrana,GJ
8966,Mota Charodiya,GJ
9473,Mota Khutavada,GJ
9155,Mota Surka,GJ
9711,Mota Vadala,GJ
9156,Motakapaya,GJ
5040,Motala,MH
5041,Motara,GJ
7501,Motebennur,KA
9804,Mothada Road,GJ
1201,Mothadaka,AP
8620,Mothugudem,TG
8967,Moti Khavdi,GJ
9697,Moti Khilori,GJ
8968,Moti Kunkavav,GJ
8898,Moti Marad,GJ
9157,Moti Vaavdi,GJ
5042,Motihari,BR
5043,Motla,HR
5044,Motu,OR
5045,Moulasar,RJ
1824,Mount Abu,RJ
5046,Movattupuzha,KL
5047,Movva,AP
10052,Mrugavadhe,KA
7502,Muchandi,KA
3296,Mudabidre,KA
7504,Mudalagi,KA
1825,Mudalur,TN
1826,Muddanur,AP
1827,Muddebihal,KA
5840,Mudeti Patia,GJ
5049,Mudgal,KA
1828,Mudhol,KA
2936,Mudigere,KA
82,Mudinepally,AP
7505,Mudippu,KA
3343,Mudradi,KA
2939,Mudrangandi,KA
1829,Mudukulathur,TN
7506,Mugalkhod,KA
9583,Mughalsarai,UP
5051,Mukaani,MH
5052,Mukandgarh,RJ
5053,Mukerian,PB
771,Mukhed,MH
9848,Mukhiguda,OR
8874,Mukhiguda Township,OR
3373,Mukka(Karnataka),KL
9657,Mukkam,KL
236,Mukkamala,AP
1830,Muktainagar,MH
2298,Muktheswaram ,AP
9666,Mukti,MH
5055,Mukundgarh,RJ
5056,Mulamthuruthy,KL
5057,Mulanur,TN
5058,Mulbagal,KA
7507,Muleriya,KL
7508,Mulkalmur Ka Ap Border,KA
1035,Mulki,KA
1833,Mullikatte,KA
